timestamp,vehicle_count,speed,cyclist_presence,time_of_day,day_of_week,lag_vehicle_count,time_of_day_sin,time_of_day_cos,day_of_week_sin,day_of_week_cos,pred_vehicle_count,pred_speed,pred_cyclist_presence
2025-01-01 00:00:00,0.13333333333333336,0.864410625177711,0,0.0,2,0.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.3111111111111111,0.8213724113502942,0
2025-01-01 00:15:00,0.3111111111111111,0.8213724113502942,0,0.0,2,0.22,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.13333333333333336,0.6305738266437667,0
2025-01-01 00:30:00,0.13333333333333336,0.6305738266437667,0,0.0,2,0.38,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.22222222222222227,0.6395190660879093,0
2025-01-01 00:45:00,0.22222222222222227,0.6395190660879093,0,0.0,2,0.22,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.06666666666666667,0.4285706416214592,0
2025-01-01 01:00:00,0.06666666666666667,0.4285706416214592,0,0.043478260869565216,2,0.3,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.04444444444444444,0.3470386408373408,0
2025-01-01 01:15:00,0.04444444444444444,0.3470386408373408,0,0.043478260869565216,2,0.16,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.022222222222222213,0.814708110681314,0
2025-01-01 01:30:00,0.022222222222222213,0.814708110681314,0,0.043478260869565216,2,0.14,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.11111111111111112,0.3338331290346468,0
2025-01-01 01:45:00,0.11111111111111112,0.3338331290346468,0,0.043478260869565216,2,0.12,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.0,0.5361680513740688,0
2025-01-01 02:00:00,0.0,0.5361680513740688,0,0.08695652173913043,2,0.2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.24444444444444446,0.34869080646114764,0
2025-01-01 02:15:00,0.24444444444444446,0.34869080646114764,0,0.08695652173913043,2,0.1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.2,0.36442831598907566,0
2025-01-01 02:30:00,0.2,0.36442831598907566,0,0.08695652173913043,2,0.32,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.33333333333333337,0.48851467426887984,0
2025-01-01 02:45:00,0.33333333333333337,0.48851467426887984,0,0.08695652173913043,2,0.28,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.3111111111111111,0.7456240794145708,0
2025-01-01 03:00:00,0.3111111111111111,0.7456240794145708,0,0.13043478260869565,2,0.4,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.24444444444444446,0.6761807967710707,0
2025-01-01 03:15:00,0.24444444444444446,0.6761807967710707,0,0.13043478260869565,2,0.38,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.04444444444444444,0.9066809904583998,0
2025-01-01 03:30:00,0.04444444444444444,0.9066809904583998,0,0.13043478260869565,2,0.32,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.13333333333333336,0.4470112093869313,0
2025-01-01 03:45:00,0.13333333333333336,0.4470112093869313,0,0.13043478260869565,2,0.14,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.13333333333333336,0.34215832646579625,0
2025-01-01 04:00:00,0.13333333333333336,0.34215832646579625,0,0.17391304347826086,2,0.22,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.2888888888888889,0.8723145458963996,0
2025-01-01 04:15:00,0.2888888888888889,0.8723145458963996,0,0.17391304347826086,2,0.22,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.1777777777777778,0.3439594180571186,0
2025-01-01 04:30:00,0.1777777777777778,0.3439594180571186,0,0.17391304347826086,2,0.36,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.022222222222222213,0.7895277189355996,0
2025-01-01 04:45:00,0.022222222222222213,0.7895277189355996,0,0.17391304347826086,2,0.26,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.3111111111111111,0.7888812976121563,0
2025-01-01 05:00:00,0.3111111111111111,0.7888812976121563,0,0.21739130434782608,2,0.12,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.24444444444444446,0.6634741490200812,0
2025-01-01 05:15:00,0.24444444444444446,0.6634741490200812,0,0.21739130434782608,2,0.38,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.3111111111111111,0.4489051387193408,0
2025-01-01 05:30:00,0.3111111111111111,0.4489051387193408,0,0.21739130434782608,2,0.32,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.35555555555555557,0.5058559913894648,0
2025-01-01 05:45:00,0.35555555555555557,0.5058559913894648,0,0.21739130434782608,2,0.38,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.15555555555555556,0.836952720949244,0
2025-01-01 06:00:00,0.15555555555555556,0.836952720949244,0,0.2608695652173913,2,0.42,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.2,0.7118292928720457,1
2025-01-01 06:15:00,0.2,0.7118292928720457,1,0.2608695652173913,2,0.24,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.3777777777777778,0.8501353528780513,0
2025-01-01 06:30:00,0.3777777777777778,0.8501353528780513,0,0.2608695652173913,2,0.28,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.06666666666666667,0.7319649747537043,0
2025-01-01 06:45:00,0.06666666666666667,0.7319649747537043,0,0.2608695652173913,2,0.44,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.7111111111111111,0.19011018589943435,0
2025-01-01 07:00:00,0.7111111111111111,0.19011018589943435,0,0.30434782608695654,2,0.16,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.7111111111111111,0.2814851908120339,0
2025-01-01 07:15:00,0.7111111111111111,0.2814851908120339,0,0.30434782608695654,2,0.74,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8666666666666667,0.2762190692318792,1
2025-01-01 07:30:00,0.8666666666666667,0.2762190692318792,1,0.30434782608695654,2,0.74,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8222222222222222,0.04691858015909556,0
2025-01-01 07:45:00,0.8222222222222222,0.04691858015909556,0,0.30434782608695654,2,0.88,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.5555555555555556,0.005150619788589772,0
2025-01-01 08:00:00,0.5555555555555556,0.005150619788589772,0,0.34782608695652173,2,0.84,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.5555555555555556,0.06618486878443686,1
2025-01-01 08:15:00,0.5555555555555556,0.06618486878443686,1,0.34782608695652173,2,0.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.7777777777777778,0.06622711505158854,0
2025-01-01 08:30:00,0.7777777777777778,0.06622711505158854,0,0.34782608695652173,2,0.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.6,0.25706089249669273,1
2025-01-01 08:45:00,0.6,0.25706089249669273,1,0.34782608695652173,2,0.8,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.6888888888888889,0.216991315527495,0
2025-01-01 09:00:00,0.6888888888888889,0.216991315527495,0,0.3913043478260869,2,0.64,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.7333333333333333,0.2077304954786932,1
2025-01-01 09:15:00,0.7333333333333333,0.2077304954786932,1,0.3913043478260869,2,0.72,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8888888888888888,0.12355974730422295,0
2025-01-01 09:30:00,0.8888888888888888,0.12355974730422295,0,0.3913043478260869,2,0.76,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.6444444444444444,0.24317105582334458,0
2025-01-01 09:45:00,0.6444444444444444,0.24317105582334458,0,0.3913043478260869,2,0.9,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.04444444444444444,0.6481641964498572,1
2025-01-01 10:00:00,0.04444444444444444,0.6481641964498572,1,0.43478260869565216,2,0.68,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.2888888888888889,0.899328993015514,0
2025-01-01 10:15:00,0.2888888888888889,0.899328993015514,0,0.43478260869565216,2,0.14,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.2888888888888889,0.662553155125346,0
2025-01-01 10:30:00,0.2888888888888889,0.662553155125346,0,0.43478260869565216,2,0.36,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.3111111111111111,0.40725057716614865,0
2025-01-01 10:45:00,0.3111111111111111,0.40725057716614865,0,0.43478260869565216,2,0.36,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.4000000000000001,0.35426936201411746,0
2025-01-01 11:00:00,0.4000000000000001,0.35426936201411746,0,0.4782608695652174,2,0.38,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.4222222222222222,0.7088790774507756,0
2025-01-01 11:15:00,0.4222222222222222,0.7088790774507756,0,0.4782608695652174,2,0.46,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.08888888888888889,0.49953001215266957,0
2025-01-01 11:30:00,0.08888888888888889,0.49953001215266957,0,0.4782608695652174,2,0.48,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.22222222222222227,0.4687053910924288,0
2025-01-01 11:45:00,0.22222222222222227,0.4687053910924288,0,0.4782608695652174,2,0.18,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.13333333333333336,0.5265062861218287,1
2025-01-01 12:00:00,0.13333333333333336,0.5265062861218287,1,0.5217391304347826,2,0.3,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.022222222222222213,0.7496032820478677,1
2025-01-01 12:15:00,0.022222222222222213,0.7496032820478677,1,0.5217391304347826,2,0.22,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.11111111111111112,0.637709286434446,1
2025-01-01 12:30:00,0.11111111111111112,0.637709286434446,1,0.5217391304347826,2,0.12,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.4222222222222222,0.9284295062665141,0
2025-01-01 12:45:00,0.4222222222222222,0.9284295062665141,0,0.5217391304347826,2,0.2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.13333333333333336,0.9379436879398152,1
2025-01-01 13:00:00,0.13333333333333336,0.9379436879398152,1,0.5652173913043478,2,0.48,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.4222222222222222,0.5683899241902965,1
2025-01-01 13:15:00,0.4222222222222222,0.5683899241902965,1,0.5652173913043478,2,0.22,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.11111111111111112,0.6738557414949862,0
2025-01-01 13:30:00,0.11111111111111112,0.6738557414949862,0,0.5652173913043478,2,0.48,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.08888888888888889,0.7949970909807142,1
2025-01-01 13:45:00,0.08888888888888889,0.7949970909807142,1,0.5652173913043478,2,0.2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.3111111111111111,0.44552229751168326,1
2025-01-01 14:00:00,0.3111111111111111,0.44552229751168326,1,0.6086956521739131,2,0.18,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.1777777777777778,0.6025725159199558,1
2025-01-01 14:15:00,0.1777777777777778,0.6025725159199558,1,0.6086956521739131,2,0.38,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.4222222222222222,0.4979190280982114,0
2025-01-01 14:30:00,0.4222222222222222,0.4979190280982114,0,0.6086956521739131,2,0.26,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.04444444444444444,0.533925141757202,1
2025-01-01 14:45:00,0.04444444444444444,0.533925141757202,1,0.6086956521739131,2,0.48,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.35555555555555557,0.5111906970362774,0
2025-01-01 15:00:00,0.35555555555555557,0.5111906970362774,0,0.6521739130434783,2,0.14,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.08888888888888889,0.5633908778172989,0
2025-01-01 15:15:00,0.08888888888888889,0.5633908778172989,0,0.6521739130434783,2,0.42,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.022222222222222213,0.6873156540995262,0
2025-01-01 15:30:00,0.022222222222222213,0.6873156540995262,0,0.6521739130434783,2,0.18,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.11111111111111112,0.49470475517138235,0
2025-01-01 15:45:00,0.11111111111111112,0.49470475517138235,0,0.6521739130434783,2,0.12,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.22222222222222227,0.579781784346774,1
2025-01-01 16:00:00,0.22222222222222227,0.579781784346774,1,0.6956521739130435,2,0.2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.11111111111111112,0.5785340755064833,0
