timestamp,vehicle_count,speed,cyclist_presence,time_of_day,day_of_week,pred_vehicle_count,pred_speed,pred_cyclist_presence
2025-01-01 00:00:00,0.12,0.8418177736542036,0,0.0,2,14,40.619787963399176,0
2025-01-01 00:15:00,0.28,0.7916009368892698,0,0.0,2,20,20.460652415485278,0
2025-01-01 00:30:00,0.4,0.3435128564598848,0,0.0,2,18,18.499122053630103,0
2025-01-01 00:45:00,0.36,0.2999128532524756,0,0.0,2,10,45.31616510212273,0
2025-01-01 01:00:00,0.2,0.8959898682529883,0,0.043478260869565216,2,3,20.00033862726793,0
2025-01-01 01:15:00,0.06,0.3332812112949792,0,0.043478260869565216,2,2,15.720457300353086,0
2025-01-01 01:30:00,0.04,0.23814995908008474,0,0.043478260869565216,2,1,40.26995702933887,0
2025-01-01 01:45:00,0.02,0.7838250542704277,0,0.043478260869565216,2,5,15.0272568044355,0
2025-01-01 02:00:00,0.1,0.22274181427991985,0,0.08695652173913043,2,20,36.61185283697008,0
2025-01-01 02:15:00,0.4,0.7025143809197127,0,0.08695652173913043,2,11,15.80718487644955,0
2025-01-01 02:30:00,0.22,0.240077700128355,0,0.08695652173913043,2,9,16.63329821247654,0
2025-01-01 02:45:00,0.18,0.2584401709832005,0,0.08695652173913043,2,15,23.146996915060647,0
2025-01-01 03:00:00,0.3,0.4032236980942289,0,0.13043478260869565,2,14,36.64351032665806,0
2025-01-01 03:15:00,0.28,0.7032180491773017,0,0.13043478260869565,2,11,32.9982053444764,0
2025-01-01 03:30:00,0.22,0.6221918708392884,0,0.13043478260869565,2,2,45.09791423577122,0
2025-01-01 03:45:00,0.04,0.8911386874311193,0,0.13043478260869565,2,6,20.968344329055203,0
2025-01-01 04:00:00,0.12,0.3547976010095889,0,0.17391304347826086,2,6,15.464273640595328,0
2025-01-01 04:15:00,0.12,0.23245562540861403,0,0.17391304347826086,2,13,43.29390718407614,0
2025-01-01 04:30:00,0.26,0.8510400405941139,0,0.17391304347826086,2,8,15.558818827707498,0
2025-01-01 04:45:00,0.16,0.23455713275282714,0,0.17391304347826086,2,1,38.94815592792549,0
2025-01-01 05:00:00,0.02,0.7544446616025955,0,0.21739130434782608,2,14,38.91422315889103,0
2025-01-01 05:15:00,0.28,0.7536904194723133,0,0.21739130434782608,2,11,32.33119185389445,0
2025-01-01 05:30:00,0.22,0.6073657988628887,0,0.21739130434782608,2,14,21.067762872772022,0
2025-01-01 05:45:00,0.28,0.35700743110410227,0,0.21739130434782608,2,16,24.05729935600059,0
2025-01-01 06:00:00,0.32,0.4234574860164086,0,0.2608695652173913,2,1,29.880455607193564,1
2025-01-01 06:15:00,0.02,0.5528919501299974,1,0.2608695652173913,2,3,21.469905943393446,0
2025-01-01 06:30:00,0.06,0.365946084060944,0,0.2608695652173913,2,11,47.88246295474662,0
2025-01-01 06:45:00,0.22,0.9530323677123109,0,0.2608695652173913,2,33,12.27271995856421,0
2025-01-01 07:00:00,0.66,0.1615152242406359,0,0.30434782608695654,2,33,6.959828624191452,1
2025-01-01 07:15:00,0.66,0.043422696220735024,1,0.30434782608695654,2,27,13.445338486781514,0
2025-01-01 07:30:00,0.54,0.1875796546392497,0,0.30434782608695654,2,34,13.287375091519294,0
2025-01-01 07:45:00,0.68,0.18406851625769938,0,0.30434782608695654,2,47,11.070342476866847,1
2025-01-01 08:00:00,0.9400000000000001,0.1347893253822872,1,0.34782608695652173,2,48,13.021969807540398,1
2025-01-01 08:15:00,0.96,0.17816920852442575,1,0.34782608695652173,2,26,9.234014807063696,0
2025-01-01 08:30:00,0.52,0.0939722705712932,0,0.34782608695652173,2,27,5.055221171236024,0
2025-01-01 08:45:00,0.54,0.0010879494981945043,0,0.34782608695652173,2,36,12.1134195274865,0
2025-01-01 09:00:00,0.72,0.1579743668361342,0,0.3913043478260869,2,46,5.740446517340904,0
2025-01-01 09:15:00,0.92,0.016318826301811695,0,0.3913043478260869,2,28,14.149596755437807,0
2025-01-01 09:30:00,0.56,0.20323358657391422,0,0.3913043478260869,2,31,8.308980248526492,1
2025-01-01 09:45:00,0.62,0.07341102385113449,1,0.3913043478260869,2,4,40.53621624183224,0
2025-01-01 10:00:00,0.08,0.7897433427376703,0,0.43478260869565216,2,2,31.527522380668227,1
2025-01-01 10:15:00,0.04,0.5895021999649241,1,0.43478260869565216,2,13,44.71198384931294,0
2025-01-01 10:30:00,0.26,0.882560402631335,0,0.43478260869565216,2,13,32.282845872753676,0
2025-01-01 10:45:00,0.26,0.6062911864205864,0,0.43478260869565216,2,14,18.881178728414096,0
2025-01-01 11:00:00,0.28,0.30840503495403215,0,0.4782608695652174,2,18,16.100021499035698,0
2025-01-01 11:15:00,0.36,0.24658673915843532,0,0.4782608695652174,2,19,34.71464501917343,0
2025-01-01 11:30:00,0.38,0.6603441099161977,0,0.4782608695652174,2,4,23.725228020210622,0
2025-01-01 11:45:00,0.08,0.41607635565662254,0,0.4782608695652174,2,10,22.10714286571693,0
2025-01-01 12:00:00,0.2,0.3801102960443396,0,0.5217391304347826,2,6,25.14130085198188,1
2025-01-01 12:15:00,0.12,0.4475521773965209,1,0.5217391304347826,2,1,36.852391684682765,1
2025-01-01 12:30:00,0.02,0.7078609688368431,1,0.5217391304347826,2,20,45.50112065657012,0
2025-01-01 12:45:00,0.4,0.9001009760512422,0,0.5217391304347826,2,11,29.57784817546282,0
2025-01-01 13:00:00,0.22,0.5461657300058449,0,0.5652173913043478,2,6,46.73899545410139,1
2025-01-01 13:15:00,0.12,0.9276158930733214,1,0.5652173913043478,2,19,27.339909971695917,0
2025-01-01 13:30:00,0.38,0.4964218592202115,0,0.5652173913043478,2,5,32.8761555902148,0
2025-01-01 13:45:00,0.1,0.619479004507596,0,0.5652173913043478,2,4,39.23526115115946,1
